sexo;nacionalidad;comuna;provincia;region;carrera;escuela;facultad;campus
Femenino;CHILENA;LAS CONDES;SANTIAGO;REGION METROPOLITANA;INGENIERIA COMERCIAL;ESCUELA DE INGENIERÍA COMERCIAL;FACULTAD DE ADMINISTRACIÓN Y ECONOMÍA;PROVIDENCIA
Femenino;CHILENA;ALGARROBO;SAN ANTONIO;REGION DE VALPARAISO;INGENIERIA COMERCIAL;ESCUELA DE INGENIERÍA COMERCIAL;FACULTAD DE ADMINISTRACIÓN Y ECONOMÍA;PROVIDENCIA
Femenino;CHILENA;LA FLORIDA;SANTIAGO;REGION METROPOLITANA;INGENIERIA COMERCIAL;ESCUELA DE INGENIERÍA COMERCIAL;FACULTAD DE ADMINISTRACIÓN Y ECONOMÍA;PROVIDENCIA
Masculino;CHILENA;PUENTE ALTO;CORDILLERA;REGION METROPOLITANA;INGENIERIA COMERCIAL;ESCUELA DE INGENIERÍA COMERCIAL;FACULTAD DE ADMINISTRACIÓN Y ECONOMÍA;PROVIDENCIA
Femenino;CHILENA;ALGARROBO;SAN ANTONIO;REGION DE VALPARAISO;INGENIERIA COMERCIAL;ESCUELA DE INGENIERÍA COMERCIAL;FACULTAD DE ADMINISTRACIÓN Y ECONOMÍA;PROVIDENCIA
Masculino;CHILENA;QUINTA NORMAL;SANTIAGO;REGION METROPOLITANA;INGENIERIA COMERCIAL;ESCUELA DE INGENIERÍA COMERCIAL;FACULTAD DE ADMINISTRACIÓN Y ECONOMÍA;PROVIDENCIA
Masculino;CHILENA;EL BOSQUE;SANTIAGO;REGION METROPOLITANA;INGENIERIA COMERCIAL;ESCUELA DE INGENIERÍA COMERCIAL;FACULTAD DE ADMINISTRACIÓN Y ECONOMÍA;PROVIDENCIA
Femenino;CHILENA;PAINE;MAIPO;REGION METROPOLITANA;INGENIERIA COMERCIAL;ESCUELA DE INGENIERÍA COMERCIAL;FACULTAD DE ADMINISTRACIÓN Y ECONOMÍA;PROVIDENCIA
Masculino;CHILENA;ALGARROBO;SAN ANTONIO;REGION DE VALPARAISO;INGENIERIA COMERCIAL;ESCUELA DE INGENIERÍA COMERCIAL;FACULTAD DE ADMINISTRACIÓN Y ECONOMÍA;PROVIDENCIA
Masculino;CHILENA;PUDAHUEL;SANTIAGO;REGION METROPOLITANA;INGENIERIA COMERCIAL;ESCUELA DE INGENIERÍA COMERCIAL;FACULTAD DE ADMINISTRACIÓN Y ECONOMÍA;PROVIDENCIA
Femenino;CHILENA;PUENTE ALTO;CORDILLERA;REGION METROPOLITANA;INGENIERIA COMERCIAL;ESCUELA DE INGENIERÍA COMERCIAL;FACULTAD DE ADMINISTRACIÓN Y ECONOMÍA;PROVIDENCIA
Masculino;CHILENA;PUENTE ALTO;CORDILLERA;REGION METROPOLITANA;INGENIERIA COMERCIAL;ESCUELA DE INGENIERÍA COMERCIAL;FACULTAD DE ADMINISTRACIÓN Y ECONOMÍA;PROVIDENCIA
Masculino;CHILENA;PEÑALOLEN;SANTIAGO;REGION METROPOLITANA;INGENIERIA COMERCIAL;ESCUELA DE INGENIERÍA COMERCIAL;FACULTAD DE ADMINISTRACIÓN Y ECONOMÍA;PROVIDENCIA
Femenino;CHILENA;ESTACION CENTRAL;SANTIAGO;REGION METROPOLITANA;INGENIERIA COMERCIAL;ESCUELA DE INGENIERÍA COMERCIAL;FACULTAD DE ADMINISTRACIÓN Y ECONOMÍA;PROVIDENCIA
Masculino;CHILENA;PUENTE ALTO;CORDILLERA;REGION METROPOLITANA;INGENIERIA COMERCIAL;ESCUELA DE INGENIERÍA COMERCIAL;FACULTAD DE ADMINISTRACIÓN Y ECONOMÍA;PROVIDENCIA
Femenino;CHILENA;SAN RAMON;SANTIAGO;REGION METROPOLITANA;INGENIERIA COMERCIAL;ESCUELA DE INGENIERÍA COMERCIAL;FACULTAD DE ADMINISTRACIÓN Y ECONOMÍA;PROVIDENCIA
Femenino;CHILENA;RECOLETA;SANTIAGO;REGION METROPOLITANA;INGENIERIA COMERCIAL;ESCUELA DE INGENIERÍA COMERCIAL;FACULTAD DE ADMINISTRACIÓN Y ECONOMÍA;PROVIDENCIA
Masculino;CHILENA;PUENTE ALTO;CORDILLERA;REGION METROPOLITANA;INGENIERIA COMERCIAL;ESCUELA DE INGENIERÍA COMERCIAL;FACULTAD DE ADMINISTRACIÓN Y ECONOMÍA;PROVIDENCIA
Femenino;EXTRANJERA;MACUL;SANTIAGO;REGION METROPOLITANA;INGENIERIA COMERCIAL;ESCUELA DE INGENIERÍA COMERCIAL;FACULTAD DE ADMINISTRACIÓN Y ECONOMÍA;PROVIDENCIA
Masculino;CHILENA;MACUL;SANTIAGO;REGION METROPOLITANA;INGENIERIA COMERCIAL;ESCUELA DE INGENIERÍA COMERCIAL;FACULTAD DE ADMINISTRACIÓN Y ECONOMÍA;PROVIDENCIA
Masculino;CHILENA;PUENTE ALTO;CORDILLERA;REGION METROPOLITANA;INGENIERIA COMERCIAL;ESCUELA DE INGENIERÍA COMERCIAL;FACULTAD DE ADMINISTRACIÓN Y ECONOMÍA;PROVIDENCIA
Masculino;CHILENA;ISLA DE MAIPO;TALAGANTE;REGION METROPOLITANA;INGENIERIA COMERCIAL;ESCUELA DE INGENIERÍA COMERCIAL;FACULTAD DE ADMINISTRACIÓN Y ECONOMÍA;PROVIDENCIA
Masculino;CHILENA;PUENTE ALTO;CORDILLERA;REGION METROPOLITANA;INGENIERIA COMERCIAL;ESCUELA DE INGENIERÍA COMERCIAL;FACULTAD DE ADMINISTRACIÓN Y ECONOMÍA;PROVIDENCIA
Femenino;EXTRANJERA;RECOLETA;SANTIAGO;REGION METROPOLITANA;INGENIERIA COMERCIAL;ESCUELA DE INGENIERÍA COMERCIAL;FACULTAD DE ADMINISTRACIÓN Y ECONOMÍA;PROVIDENCIA
Femenino;CHILENA;SAN BERNARDO;MAIPO;REGION METROPOLITANA;INGENIERIA COMERCIAL;ESCUELA DE INGENIERÍA COMERCIAL;FACULTAD DE ADMINISTRACIÓN Y ECONOMÍA;PROVIDENCIA
Masculino;CHILENA;PUENTE ALTO;CORDILLERA;REGION METROPOLITANA;INGENIERIA COMERCIAL;ESCUELA DE INGENIERÍA COMERCIAL;FACULTAD DE ADMINISTRACIÓN Y ECONOMÍA;PROVIDENCIA
Femenino;CHILENA;PEÑALOLEN;SANTIAGO;REGION METROPOLITANA;INGENIERIA COMERCIAL;ESCUELA DE INGENIERÍA COMERCIAL;FACULTAD DE ADMINISTRACIÓN Y ECONOMÍA;PROVIDENCIA
Masculino;CHILENA;LA FLORIDA;SANTIAGO;REGION METROPOLITANA;INGENIERIA COMERCIAL;ESCUELA DE INGENIERÍA COMERCIAL;FACULTAD DE ADMINISTRACIÓN Y ECONOMÍA;PROVIDENCIA
Masculino;CHILENA;COLINA;CHACABUCO;REGION METROPOLITANA;INGENIERIA COMERCIAL;ESCUELA DE INGENIERÍA COMERCIAL;FACULTAD DE ADMINISTRACIÓN Y ECONOMÍA;PROVIDENCIA
Femenino;CHILENA;HUECHURABA;SANTIAGO;REGION METROPOLITANA;INGENIERIA COMERCIAL;ESCUELA DE INGENIERÍA COMERCIAL;FACULTAD DE ADMINISTRACIÓN Y ECONOMÍA;PROVIDENCIA
Masculino;CHILENA;PUENTE ALTO;CORDILLERA;REGION METROPOLITANA;INGENIERIA COMERCIAL;ESCUELA DE INGENIERÍA COMERCIAL;FACULTAD DE ADMINISTRACIÓN Y ECONOMÍA;PROVIDENCIA
Masculino;CHILENA;ÑUÑOA;SANTIAGO;REGION METROPOLITANA;INGENIERIA COMERCIAL;ESCUELA DE INGENIERÍA COMERCIAL;FACULTAD DE ADMINISTRACIÓN Y ECONOMÍA;PROVIDENCIA
Femenino;CHILENA;SANTIAGO;SANTIAGO;REGION METROPOLITANA;INGENIERIA COMERCIAL;ESCUELA DE INGENIERÍA COMERCIAL;FACULTAD DE ADMINISTRACIÓN Y ECONOMÍA;PROVIDENCIA
Masculino;CHILENA;CONCHALI;SANTIAGO;REGION METROPOLITANA;INGENIERIA COMERCIAL;ESCUELA DE INGENIERÍA COMERCIAL;FACULTAD DE ADMINISTRACIÓN Y ECONOMÍA;PROVIDENCIA
Masculino;CHILENA;SANTIAGO;SANTIAGO;REGION METROPOLITANA;INGENIERIA COMERCIAL;ESCUELA DE INGENIERÍA COMERCIAL;FACULTAD DE ADMINISTRACIÓN Y ECONOMÍA;PROVIDENCIA
Femenino;CHILENA;ESTACION CENTRAL;SANTIAGO;REGION METROPOLITANA;INGENIERIA COMERCIAL;ESCUELA DE INGENIERÍA COMERCIAL;FACULTAD DE ADMINISTRACIÓN Y ECONOMÍA;PROVIDENCIA
Masculino;CHILENA;LA ESTRELLA;CARDENAL CARO;REGION DEL LIB. GRAL. BERNARDO OHIGGINS;INGENIERIA COMERCIAL;ESCUELA DE INGENIERÍA COMERCIAL;FACULTAD DE ADMINISTRACIÓN Y ECONOMÍA;PROVIDENCIA
Masculino;CHILENA;PUENTE ALTO;CORDILLERA;REGION METROPOLITANA;INGENIERIA COMERCIAL;ESCUELA DE INGENIERÍA COMERCIAL;FACULTAD DE ADMINISTRACIÓN Y ECONOMÍA;PROVIDENCIA
Femenino;CHILENA;PEÑALOLEN;SANTIAGO;REGION METROPOLITANA;INGENIERIA COMERCIAL;ESCUELA DE INGENIERÍA COMERCIAL;FACULTAD DE ADMINISTRACIÓN Y ECONOMÍA;PROVIDENCIA
Femenino;CHILENA;PUENTE ALTO;CORDILLERA;REGION METROPOLITANA;INGENIERIA COMERCIAL;ESCUELA DE INGENIERÍA COMERCIAL;FACULTAD DE ADMINISTRACIÓN Y ECONOMÍA;PROVIDENCIA
Masculino;CHILENA;MAIPU;SANTIAGO;REGION METROPOLITANA;INGENIERIA COMERCIAL;ESCUELA DE INGENIERÍA COMERCIAL;FACULTAD DE ADMINISTRACIÓN Y ECONOMÍA;PROVIDENCIA
Femenino;CHILENA;RANCAGUA;CACHAPOAL;REGION DEL LIB. GRAL. BERNARDO OHIGGINS;INGENIERIA COMERCIAL;ESCUELA DE INGENIERÍA COMERCIAL;FACULTAD DE ADMINISTRACIÓN Y ECONOMÍA;PROVIDENCIA
Masculino;CHILENA;SANTIAGO;SANTIAGO;REGION METROPOLITANA;INGENIERIA COMERCIAL;ESCUELA DE INGENIERÍA COMERCIAL;FACULTAD DE ADMINISTRACIÓN Y ECONOMÍA;PROVIDENCIA
Masculino;CHILENA;PUENTE ALTO;CORDILLERA;REGION METROPOLITANA;INGENIERIA COMERCIAL;ESCUELA DE INGENIERÍA COMERCIAL;FACULTAD DE ADMINISTRACIÓN Y ECONOMÍA;PROVIDENCIA
Masculino;CHILENA;LA FLORIDA;SANTIAGO;REGION METROPOLITANA;INGENIERIA COMERCIAL;ESCUELA DE INGENIERÍA COMERCIAL;FACULTAD DE ADMINISTRACIÓN Y ECONOMÍA;PROVIDENCIA
Femenino;CHILENA;CARTAGENA;SAN ANTONIO;REGION DE VALPARAISO;INGENIERIA COMERCIAL;ESCUELA DE INGENIERÍA COMERCIAL;FACULTAD DE ADMINISTRACIÓN Y ECONOMÍA;PROVIDENCIA
Femenino;CHILENA;MAIPU;SANTIAGO;REGION METROPOLITANA;INGENIERIA COMERCIAL;ESCUELA DE INGENIERÍA COMERCIAL;FACULTAD DE ADMINISTRACIÓN Y ECONOMÍA;PROVIDENCIA
Masculino;CHILENA;MAIPU;SANTIAGO;REGION METROPOLITANA;INGENIERIA COMERCIAL;ESCUELA DE INGENIERÍA COMERCIAL;FACULTAD DE ADMINISTRACIÓN Y ECONOMÍA;PROVIDENCIA
Masculino;CHILENA;LA FLORIDA;SANTIAGO;REGION METROPOLITANA;INGENIERIA COMERCIAL;ESCUELA DE INGENIERÍA COMERCIAL;FACULTAD DE ADMINISTRACIÓN Y ECONOMÍA;PROVIDENCIA
Masculino;CHILENA;SAN BERNARDO;MAIPO;REGION METROPOLITANA;INGENIERIA COMERCIAL;ESCUELA DE INGENIERÍA COMERCIAL;FACULTAD DE ADMINISTRACIÓN Y ECONOMÍA;PROVIDENCIA
Masculino;CHILENA;MAIPU;SANTIAGO;REGION METROPOLITANA;INGENIERIA COMERCIAL;ESCUELA DE INGENIERÍA COMERCIAL;FACULTAD DE ADMINISTRACIÓN Y ECONOMÍA;PROVIDENCIA
Femenino;CHILENA;PUENTE ALTO;CORDILLERA;REGION METROPOLITANA;INGENIERIA COMERCIAL;ESCUELA DE INGENIERÍA COMERCIAL;FACULTAD DE ADMINISTRACIÓN Y ECONOMÍA;PROVIDENCIA
Femenino;CHILENA;ISLA DE MAIPO;TALAGANTE;REGION METROPOLITANA;INGENIERIA COMERCIAL;ESCUELA DE INGENIERÍA COMERCIAL;FACULTAD DE ADMINISTRACIÓN Y ECONOMÍA;PROVIDENCIA
Masculino;CHILENA;LA FLORIDA;SANTIAGO;REGION METROPOLITANA;INGENIERIA COMERCIAL;ESCUELA DE INGENIERÍA COMERCIAL;FACULTAD DE ADMINISTRACIÓN Y ECONOMÍA;PROVIDENCIA
Masculino;CHILENA;PEDRO AGUIRRE CERDA;SANTIAGO;REGION METROPOLITANA;INGENIERIA COMERCIAL;ESCUELA DE INGENIERÍA COMERCIAL;FACULTAD DE ADMINISTRACIÓN Y ECONOMÍA;PROVIDENCIA
Masculino;CHILENA;LA GRANJA;SANTIAGO;REGION METROPOLITANA;INGENIERIA COMERCIAL;ESCUELA DE INGENIERÍA COMERCIAL;FACULTAD DE ADMINISTRACIÓN Y ECONOMÍA;PROVIDENCIA
Femenino;CHILENA;SANTIAGO;SANTIAGO;REGION METROPOLITANA;INGENIERIA COMERCIAL;ESCUELA DE INGENIERÍA COMERCIAL;FACULTAD DE ADMINISTRACIÓN Y ECONOMÍA;PROVIDENCIA
Masculino;CHILENA;ESTACION CENTRAL;SANTIAGO;REGION METROPOLITANA;INGENIERIA COMERCIAL;ESCUELA DE INGENIERÍA COMERCIAL;FACULTAD DE ADMINISTRACIÓN Y ECONOMÍA;PROVIDENCIA
Masculino;CHILENA;LA PINTANA;SANTIAGO;REGION METROPOLITANA;INGENIERIA COMERCIAL;ESCUELA DE INGENIERÍA COMERCIAL;FACULTAD DE ADMINISTRACIÓN Y ECONOMÍA;PROVIDENCIA
Masculino;CHILENA;MAIPU;SANTIAGO;REGION METROPOLITANA;INGENIERIA COMERCIAL;ESCUELA DE INGENIERÍA COMERCIAL;FACULTAD DE ADMINISTRACIÓN Y ECONOMÍA;PROVIDENCIA
Femenino;CHILENA;PUENTE ALTO;CORDILLERA;REGION METROPOLITANA;INGENIERIA COMERCIAL;ESCUELA DE INGENIERÍA COMERCIAL;FACULTAD DE ADMINISTRACIÓN Y ECONOMÍA;PROVIDENCIA
Masculino;CHILENA;LA FLORIDA;SANTIAGO;REGION METROPOLITANA;INGENIERIA COMERCIAL;ESCUELA DE INGENIERÍA COMERCIAL;FACULTAD DE ADMINISTRACIÓN Y ECONOMÍA;PROVIDENCIA
Femenino;CHILENA;PUENTE ALTO;CORDILLERA;REGION METROPOLITANA;INGENIERIA COMERCIAL;ESCUELA DE INGENIERÍA COMERCIAL;FACULTAD DE ADMINISTRACIÓN Y ECONOMÍA;PROVIDENCIA
Masculino;CHILENA;MAIPU;SANTIAGO;REGION METROPOLITANA;INGENIERIA COMERCIAL;ESCUELA DE INGENIERÍA COMERCIAL;FACULTAD DE ADMINISTRACIÓN Y ECONOMÍA;PROVIDENCIA
Femenino;CHILENA;PUDAHUEL;SANTIAGO;REGION METROPOLITANA;INGENIERIA COMERCIAL;ESCUELA DE INGENIERÍA COMERCIAL;FACULTAD DE ADMINISTRACIÓN Y ECONOMÍA;PROVIDENCIA
Masculino;CHILENA;SANTIAGO;SANTIAGO;REGION METROPOLITANA;INGENIERIA COMERCIAL;ESCUELA DE INGENIERÍA COMERCIAL;FACULTAD DE ADMINISTRACIÓN Y ECONOMÍA;PROVIDENCIA
Femenino;CHILENA;MELIPILLA;MELIPILLA;REGION METROPOLITANA;INGENIERIA COMERCIAL;ESCUELA DE INGENIERÍA COMERCIAL;FACULTAD DE ADMINISTRACIÓN Y ECONOMÍA;PROVIDENCIA
Masculino;CHILENA;RENCA;SANTIAGO;REGION METROPOLITANA;INGENIERIA COMERCIAL;ESCUELA DE INGENIERÍA COMERCIAL;FACULTAD DE ADMINISTRACIÓN Y ECONOMÍA;PROVIDENCIA
Masculino;CHILENA;MAIPU;SANTIAGO;REGION METROPOLITANA;INGENIERIA COMERCIAL;ESCUELA DE INGENIERÍA COMERCIAL;FACULTAD DE ADMINISTRACIÓN Y ECONOMÍA;PROVIDENCIA
Femenino;CHILENA;LA CISTERNA;SANTIAGO;REGION METROPOLITANA;INGENIERIA COMERCIAL;ESCUELA DE INGENIERÍA COMERCIAL;FACULTAD DE ADMINISTRACIÓN Y ECONOMÍA;PROVIDENCIA
Masculino;CHILENA;ALGARROBO;SAN ANTONIO;REGION DE VALPARAISO;INGENIERIA COMERCIAL;ESCUELA DE INGENIERÍA COMERCIAL;FACULTAD DE ADMINISTRACIÓN Y ECONOMÍA;PROVIDENCIA
Masculino;CHILENA;MAIPU;SANTIAGO;REGION METROPOLITANA;INGENIERIA COMERCIAL;ESCUELA DE INGENIERÍA COMERCIAL;FACULTAD DE ADMINISTRACIÓN Y ECONOMÍA;PROVIDENCIA
Masculino;CHILENA;PICHIDEGUA;CACHAPOAL;REGION DEL LIB. GRAL. BERNARDO OHIGGINS;INGENIERIA COMERCIAL;ESCUELA DE INGENIERÍA COMERCIAL;FACULTAD DE ADMINISTRACIÓN Y ECONOMÍA;PROVIDENCIA
Femenino;CHILENA;PEÑALOLEN;SANTIAGO;REGION METROPOLITANA;INGENIERIA COMERCIAL;ESCUELA DE INGENIERÍA COMERCIAL;FACULTAD DE ADMINISTRACIÓN Y ECONOMÍA;PROVIDENCIA
Femenino;CHILENA;EL BOSQUE;SANTIAGO;REGION METROPOLITANA;INGENIERIA COMERCIAL;ESCUELA DE INGENIERÍA COMERCIAL;FACULTAD DE ADMINISTRACIÓN Y ECONOMÍA;PROVIDENCIA
Femenino;CHILENA;PAINE;MAIPO;REGION METROPOLITANA;INGENIERIA COMERCIAL;ESCUELA DE INGENIERÍA COMERCIAL;FACULTAD DE ADMINISTRACIÓN Y ECONOMÍA;PROVIDENCIA
Masculino;CHILENA;LA FLORIDA;SANTIAGO;REGION METROPOLITANA;INGENIERIA COMERCIAL;ESCUELA DE INGENIERÍA COMERCIAL;FACULTAD DE ADMINISTRACIÓN Y ECONOMÍA;PROVIDENCIA
Masculino;CHILENA;INDEPENDENCIA;SANTIAGO;REGION METROPOLITANA;INGENIERIA COMERCIAL;ESCUELA DE INGENIERÍA COMERCIAL;FACULTAD DE ADMINISTRACIÓN Y ECONOMÍA;PROVIDENCIA
Femenino;CHILENA;ALGARROBO;SAN ANTONIO;REGION DE VALPARAISO;INGENIERIA COMERCIAL;ESCUELA DE INGENIERÍA COMERCIAL;FACULTAD DE ADMINISTRACIÓN Y ECONOMÍA;PROVIDENCIA
Masculino;EXTRANJERA;CERRO NAVIA;SANTIAGO;REGION METROPOLITANA;INGENIERIA COMERCIAL;ESCUELA DE INGENIERÍA COMERCIAL;FACULTAD DE ADMINISTRACIÓN Y ECONOMÍA;PROVIDENCIA
Femenino;CHILENA;ÑUÑOA;SANTIAGO;REGION METROPOLITANA;INGENIERIA COMERCIAL;ESCUELA DE INGENIERÍA COMERCIAL;FACULTAD DE ADMINISTRACIÓN Y ECONOMÍA;PROVIDENCIA
Femenino;CHILENA;MAIPU;SANTIAGO;REGION METROPOLITANA;INGENIERIA COMERCIAL;ESCUELA DE INGENIERÍA COMERCIAL;FACULTAD DE ADMINISTRACIÓN Y ECONOMÍA;PROVIDENCIA
Masculino;CHILENA;QUILICURA;SANTIAGO;REGION METROPOLITANA;INGENIERIA COMERCIAL;ESCUELA DE INGENIERÍA COMERCIAL;FACULTAD DE ADMINISTRACIÓN Y ECONOMÍA;PROVIDENCIA
Masculino;CHILENA;PEÑAFLOR;TALAGANTE;REGION METROPOLITANA;INGENIERIA COMERCIAL;ESCUELA DE INGENIERÍA COMERCIAL;FACULTAD DE ADMINISTRACIÓN Y ECONOMÍA;PROVIDENCIA
Femenino;CHILENA;QUINTA NORMAL;SANTIAGO;REGION METROPOLITANA;INGENIERIA COMERCIAL;ESCUELA DE INGENIERÍA COMERCIAL;FACULTAD DE ADMINISTRACIÓN Y ECONOMÍA;PROVIDENCIA
Masculino;CHILENA;PUDAHUEL;SANTIAGO;REGION METROPOLITANA;INGENIERIA COMERCIAL;ESCUELA DE INGENIERÍA COMERCIAL;FACULTAD DE ADMINISTRACIÓN Y ECONOMÍA;PROVIDENCIA
Masculino;CHILENA;ÑUÑOA;SANTIAGO;REGION METROPOLITANA;INGENIERIA COMERCIAL;ESCUELA DE INGENIERÍA COMERCIAL;FACULTAD DE ADMINISTRACIÓN Y ECONOMÍA;PROVIDENCIA
Femenino;CHILENA;PEÑALOLEN;SANTIAGO;REGION METROPOLITANA;INGENIERIA COMERCIAL;ESCUELA DE INGENIERÍA COMERCIAL;FACULTAD DE ADMINISTRACIÓN Y ECONOMÍA;PROVIDENCIA
Masculino;CHILENA;PUDAHUEL;SANTIAGO;REGION METROPOLITANA;INGENIERIA COMERCIAL;ESCUELA DE INGENIERÍA COMERCIAL;FACULTAD DE ADMINISTRACIÓN Y ECONOMÍA;PROVIDENCIA
Masculino;CHILENA;INDEPENDENCIA;SANTIAGO;REGION METROPOLITANA;INGENIERIA COMERCIAL;ESCUELA DE INGENIERÍA COMERCIAL;FACULTAD DE ADMINISTRACIÓN Y ECONOMÍA;PROVIDENCIA
Femenino;CHILENA;SAN ANTONIO;SAN ANTONIO;REGION DE VALPARAISO;INGENIERIA COMERCIAL;ESCUELA DE INGENIERÍA COMERCIAL;FACULTAD DE ADMINISTRACIÓN Y ECONOMÍA;PROVIDENCIA
Femenino;CHILENA;LOS ANDES;LOS ANDES;REGION DE VALPARAISO;INGENIERIA COMERCIAL;ESCUELA DE INGENIERÍA COMERCIAL;FACULTAD DE ADMINISTRACIÓN Y ECONOMÍA;PROVIDENCIA
Femenino;CHILENA;MACHALI;CACHAPOAL;REGION DEL LIB. GRAL. BERNARDO OHIGGINS;INGENIERIA COMERCIAL;ESCUELA DE INGENIERÍA COMERCIAL;FACULTAD DE ADMINISTRACIÓN Y ECONOMÍA;PROVIDENCIA
Masculino;CHILENA;MAIPU;SANTIAGO;REGION METROPOLITANA;INGENIERIA COMERCIAL;ESCUELA DE INGENIERÍA COMERCIAL;FACULTAD DE ADMINISTRACIÓN Y ECONOMÍA;PROVIDENCIA
Femenino;CHILENA;PROVIDENCIA;SANTIAGO;REGION METROPOLITANA;INGENIERIA COMERCIAL;ESCUELA DE INGENIERÍA COMERCIAL;FACULTAD DE ADMINISTRACIÓN Y ECONOMÍA;PROVIDENCIA
Femenino;CHILENA;SAN MIGUEL;SANTIAGO;REGION METROPOLITANA;INGENIERIA COMERCIAL;ESCUELA DE INGENIERÍA COMERCIAL;FACULTAD DE ADMINISTRACIÓN Y ECONOMÍA;PROVIDENCIA
Masculino;CHILENA;PUENTE ALTO;CORDILLERA;REGION METROPOLITANA;INGENIERIA COMERCIAL;ESCUELA DE INGENIERÍA COMERCIAL;FACULTAD DE ADMINISTRACIÓN Y ECONOMÍA;PROVIDENCIA
Masculino;CHILENA;SAN BERNARDO;MAIPO;REGION METROPOLITANA;INGENIERIA COMERCIAL;ESCUELA DE INGENIERÍA COMERCIAL;FACULTAD DE ADMINISTRACIÓN Y ECONOMÍA;PROVIDENCIA
Femenino;EXTRANJERA;SANTIAGO;SANTIAGO;REGION METROPOLITANA;INGENIERIA COMERCIAL;ESCUELA DE INGENIERÍA COMERCIAL;FACULTAD DE ADMINISTRACIÓN Y ECONOMÍA;PROVIDENCIA
Masculino;CHILENA;PUDAHUEL;SANTIAGO;REGION METROPOLITANA;INGENIERIA COMERCIAL;ESCUELA DE INGENIERÍA COMERCIAL;FACULTAD DE ADMINISTRACIÓN Y ECONOMÍA;PROVIDENCIA
Femenino;CHILENA;LAMPA;CHACABUCO;REGION METROPOLITANA;INGENIERIA COMERCIAL;ESCUELA DE INGENIERÍA COMERCIAL;FACULTAD DE ADMINISTRACIÓN Y ECONOMÍA;PROVIDENCIA
Masculino;CHILENA;COLINA;CHACABUCO;REGION METROPOLITANA;INGENIERIA COMERCIAL;ESCUELA DE INGENIERÍA COMERCIAL;FACULTAD DE ADMINISTRACIÓN Y ECONOMÍA;PROVIDENCIA
Masculino;CHILENA;SANTIAGO;SANTIAGO;REGION METROPOLITANA;INGENIERIA COMERCIAL;ESCUELA DE INGENIERÍA COMERCIAL;FACULTAD DE ADMINISTRACIÓN Y ECONOMÍA;PROVIDENCIA
Femenino;CHILENA;CERRO NAVIA;SANTIAGO;REGION METROPOLITANA;INGENIERIA COMERCIAL;ESCUELA DE INGENIERÍA COMERCIAL;FACULTAD DE ADMINISTRACIÓN Y ECONOMÍA;PROVIDENCIA
Masculino;CHILENA;PUENTE ALTO;CORDILLERA;REGION METROPOLITANA;INGENIERIA COMERCIAL;ESCUELA DE INGENIERÍA COMERCIAL;FACULTAD DE ADMINISTRACIÓN Y ECONOMÍA;PROVIDENCIA
Femenino;CHILENA;LA PINTANA;SANTIAGO;REGION METROPOLITANA;INGENIERIA COMERCIAL;ESCUELA DE INGENIERÍA COMERCIAL;FACULTAD DE ADMINISTRACIÓN Y ECONOMÍA;PROVIDENCIA
Femenino;CHILENA;QUILICURA;SANTIAGO;REGION METROPOLITANA;INGENIERIA COMERCIAL;ESCUELA DE INGENIERÍA COMERCIAL;FACULTAD DE ADMINISTRACIÓN Y ECONOMÍA;PROVIDENCIA
Femenino;CHILENA;SAN BERNARDO;MAIPO;REGION METROPOLITANA;INGENIERIA COMERCIAL;ESCUELA DE INGENIERÍA COMERCIAL;FACULTAD DE ADMINISTRACIÓN Y ECONOMÍA;PROVIDENCIA
Femenino;CHILENA;MAIPU;SANTIAGO;REGION METROPOLITANA;INGENIERIA COMERCIAL;ESCUELA DE INGENIERÍA COMERCIAL;FACULTAD DE ADMINISTRACIÓN Y ECONOMÍA;PROVIDENCIA
Femenino;CHILENA;LA FLORIDA;SANTIAGO;REGION METROPOLITANA;INGENIERIA COMERCIAL;ESCUELA DE INGENIERÍA COMERCIAL;FACULTAD DE ADMINISTRACIÓN Y ECONOMÍA;PROVIDENCIA
Masculino;CHILENA;MAIPU;SANTIAGO;REGION METROPOLITANA;INGENIERIA COMERCIAL;ESCUELA DE INGENIERÍA COMERCIAL;FACULTAD DE ADMINISTRACIÓN Y ECONOMÍA;PROVIDENCIA
Femenino;CHILENA;PUDAHUEL;SANTIAGO;REGION METROPOLITANA;INGENIERIA COMERCIAL;ESCUELA DE INGENIERÍA COMERCIAL;FACULTAD DE ADMINISTRACIÓN Y ECONOMÍA;PROVIDENCIA
Femenino;CHILENA;MAIPU;SANTIAGO;REGION METROPOLITANA;INGENIERIA COMERCIAL;ESCUELA DE INGENIERÍA COMERCIAL;FACULTAD DE ADMINISTRACIÓN Y ECONOMÍA;PROVIDENCIA
Masculino;CHILENA;LA GRANJA;SANTIAGO;REGION METROPOLITANA;INGENIERIA COMERCIAL;ESCUELA DE INGENIERÍA COMERCIAL;FACULTAD DE ADMINISTRACIÓN Y ECONOMÍA;PROVIDENCIA
Masculino;CHILENA;LA REINA;SANTIAGO;REGION METROPOLITANA;INGENIERIA COMERCIAL;ESCUELA DE INGENIERÍA COMERCIAL;FACULTAD DE ADMINISTRACIÓN Y ECONOMÍA;PROVIDENCIA
